第三方登录失败,Third-party login failed,Login pihak ketiga gagal,Fallo de inicio de sesión de terceros,,,
错误,Mistake,Kesalahan,Error,,,
这将允许和网站共享您的信息,This will allow sharing of your information with the website,Ini akan memungkinkan berbagi informasi Anda dengan situs web,Esto permitirá compartir su información con el sitio web,,,
想要使用Google.com登录,Want to log in with Google.com,Ingin login dengan Google.com,Desea iniciar sesión con Google.com,,,
你已完成通过Facebook登录，可以继续完成绑定手机号，登录方式更方便、更加安全,"You have completed logging in by Facebook, you can continue to bind your mobile number, the login method is more convenient and safer","Anda telah selesai login dengan Facebook, Anda bisa terus mengikat nomor ponsel anda, metode login lebih nyaman dan lebih aman","Ha completado el inicio de sesión a través de Facebook, puede continuar vinculando su número de teléfono móvil, el método de inicio de sesión es más conveniente y seguro",,,
你已完成通过Google登录，可以继续完成绑定手机号，登录方式更方便、更加安全,"You have completed the login by Google, you can continue to complete the binding of your mobile number, the login method is more convenient and safer","Anda telah menyelesaikan login melalui Google, anda dapat melanjutkan untuk menyelesaikan pengikatan nomor ponsel anda, metode login lebih nyaman dan aman","Ya has iniciado la sesión a través de Google, puedes seguir completando tu número de teléfono móvil vinculante para una forma más cómoda y segura de iniciar la sesión",,,
请先绑定您的电话号码。,Please bind your phone number first.,Harap ikat nomor telepon anda dulu ,"Por favor, primero ate su número de teléfono.",,,
解绑 Google,Unbind Google,Lepas Google,Desagregación de Google,,,
解绑 Facebook,Unbind Facebook,Lepas Facebook,Descomponer Facebook,,,
Lami想要使用Facebook.com登录,Lami Live wants to log in using Facebook.com,Lami Live ingin lodin dengan Facebook.com,Lami quiere iniciar sesión con Facebook.com,,,
沙特阿拉伯,KSA,KSA,Arabia Saudí,,,
获取验证码,Get verification code,Mendapatkan ,Obtener el código de verificación,,,
请输入密码,Please enter the password,Silahkan masukkan kata sandi ,"Por favor, introduzca su contraseña",,,
更换绑定手机号码,Change the bound mobile number,Ubah nomor ponsel yang terikat,Cambiar el número de teléfono móvil,,,
验证旧手机号码,Verify old mobile number,Verifikasi nomor telepon lama,Verificar el número de teléfono móvil antiguo,,,
绑定手机号码,Bind mobile number,Ikat nomor ponsel,Número de teléfono móvil vinculante,,,
请输入已绑定的手机号码,Please enter the bound mobile number,Silakan masukkan nomor ponsel yang terikat,"Por favor, introduzca el número de móvil que tiene vinculado",,,
请输入新绑定的手机号码,Please enter the newly bound mobile number,Silakan masukkan nomor ponsel yang baru terikat,Introduzca su nuevo número de teléfono móvil,,,
确认替换,Confirm replacement,Yakin ganti ,Confirmación de la sustitución,,,
正在验证请稍后…,Verifying please wait...,Memverifikasi harap tunggu...,"Por favor, espere mientras se verifica...",,,
手机号码,Mobile number,Nomor ponsel ,Número de móvil,,,
请输入手机号码,Please enter the mobile number,Silahkan masukkan nomor ponsel,Introduzca su número de teléfono móvil,,,
请输入验证码,Please enter verification code,Silakan masukkan kode verifikasi,"Por favor, introduzca el código de verificación",,,
重新获取,Reacquire,Mendapatkan lagi,Recaptura,,,
请选择国家或地区,Please select a country or region,Silakan pilih negara atau wilayah,Seleccione un país o región,,,
更多,More,More,Más,,,
国家/地区:,Country / Region:,Negara/Wilayah ,País/región:,,,
请选择所在的国家或地区，如需修改可前往个人资料页面,"Please select your country or region, if you need to modify it, you can go to the profile page","Silakan pilih negara atau wilayah Anda, anda bisa pergi ke halaman profil untuk mengubahnya","Por favor, seleccione su país o región y vaya a la página del perfil si desea cambiarlo.",,,
您的修改次数已达上限，再次修改需在%s天后。,Your number of edits has reached the upper limit. You must edit again in %s days.,Jumlah pengeditan anda telah mencapai batas atas. Anda harus mengedit lagi dalam %s hari.,Ha alcanzado el número máximo de modificaciones y tardará %s días en volver a modificar.,,,
确定要修改国家或地区信息吗？（15天内仅可以修改一次）,Are you sure want to modify the country or region information? (Can only be modified once within 15 days),Apakah anda yakin ingin mengubah informasi negara atau wilayah? (Hanya bisa diubah sekali dalam 15 hari),¿Estás seguro de que quieres cambiar la información de tu país o región? (Sólo se puede cambiar una vez en 15 días),,,
请再次输入密码,Please enter the password again,Silahkan masukkan kata sandi lagi,Vuelva a introducir su contraseña,,,
两次密码不一致,The two passwords are inconsistent,Kedua kata sandi tidak konsisten,Dos contraseñas incoherentes,,,
请选择你所在的国家或地区,Please select your country or region,Silakan pilih negara atau wilayah anda,Seleccione su país o región,,,
个人主页,Homepage,Beranda,Página web personal,,,
警告！验证无效,Warn! Invalid verification,Memperingatkan! Verifikasi tidak valid,¡Atención! La validación no es válida,,,
继续,Continue,Terus ,Continuar,,,
确定要清除缓存吗？,Are you sure want to clear the cache?,Yakin menghapus cache?,¿Seguro que quieres borrar tu caché?,,,
清理成功,Cleaned up successfully,Berhasil dihapus,Liquidación exitosa,,,
关注,Follow,Ikuti,Seguir,,,
已关注,Followed,Diikuti,Seguida de,,,
该设备上缺少google服务。,Google services are missing on this device.,Layanan Google tidak ada di perangkat ini.,Hay una falta de servicios de Google en el dispositivo.,,,
目前正在此设备上更新google服务。,The Google service is currently being updated on this device.,Layanan Google saat ini sedang diperbarui di perangkat ini.,El servicio de Google se está actualizando en este dispositivo.,,,
已安装的google服务版本已过期。,The installed google service version has expired.,Versi layanan google yang diinstal telah kedaluwarsa.,La versión instalada de los servicios de Google ha caducado.,,,
此设备已禁用已安装的google服务版本。,The installed version of the Google service has been disabled for this device.,Versi terinstal dari layanan Google telah dinonaktifkan,La versión instalada del servicio de Google se ha inhabilitado para este dispositivo.,,,
此设备上安装的google服务版本不正确。,The version of the Google service installed on this device is incorrect.,Versi layanan Google yang diinstal ini salah ,La versión de los servicios de Google instalada en este dispositivo es incorrecta.,,,
您的网络开小差了，请重试!,"Your network error, please try again!","Jaringan anda tidak stabil, silahkan coba lagi ","Su red está estropeada, por favor, inténtelo de nuevo.",,,
今日签到成功 累计签到%s天,,"Berhasil absen hari ini, akumulasi absen %s hari",,,,
在这里遇见lami,Meet lami here,Bertemu Lami di sini ,,,,
幸运礼物,Lucky,lucky gift,Regalo de la suerte,,,
说明,Description,Penjelasan,Descripción,,,
幸运礼物最多可获得500倍金币返还（金币、钻石、经验的产出是普通礼物的10%）,"Send lucky gifts and get up 500 times coins back (The output of coins, diamonds, experience is 10% of ordinary gifts)","Kirimkan hadiah lucky gift / dapatkan cashback 500 time (termasuk koin, bonus berlian, dan target yang masuk sebesar 10% dari harga gift aslinya)","Los obsequios de la suerte se pueden devolver hasta 500 veces en monedas de oro (la producción de monedas de oro, diamantes y experiencia es el 10% de los obsequios ordinarios)",,,
%s赠送幸运礼物+%s 500倍返+%s 金币,%s send lucky gift %s win 500 times back %s coins,%s kirim lucky gift +%s menang 500 kali kembali +%s koin,%s presenta un regalo de la suerte +%s 500 veces reembolso +%s monedas de oro,,,
%s赠送幸运礼物+%s 250倍返+%s 金币,%s send lucky gift %s win 250 times back %s coins,%s kirim lucky gift +%s menang 500 kali kembali +%s koin,%s presenta un regalo de la suerte +%s 250 veces reembolso +%s monedas de oro,,,
,,,,,,
恭喜获得+%s 倍金币返还,Congratulations to win +%s times coins back,Selamat memenangkan +%s kali koin ,Felicitaciones por recuperar +%s monedas de oro,,,
"wow, Congratulations to +%s for getting +%s times coins back in luck gift event","wow, Congratulations to +%s for getting +%s times coins back in luck gift event","wow, Selamat kepada +%s karena mendapatkan +%s kali koin di acara hadiah keberuntungan","wow, Felicitaciones a +%s por recuperar +%s veces monedas en el evento de regalo de suerte",,,
收礼记录,Receive gifts,Cata menerima hadiah ,Recibir registros,,,
送礼记录,Gifts Spend ,Catatan kirim hadiah,Gastos de regalos,,,
充值记录,Recharge Record,Catatan top up ,Registro de recarga,,,
游戏记录,Games Record,Catatan game ,Récord de juego,,,
活动记录,Activity Record,Catatan Aktivitas,Registro de actividad,,,
邀请记录,Invitation Record,Catatan undangan,Registro de invitación,,,
视频通话、拍照和储存照片,"Video call, take photos and store photos","Panggilan video, ambil foto dan simpan foto.","Videollamadas, tomar fotos y guardar fotos",,,
为了让您体验到视频聊天的乐趣，需要您授予以下权限,"In order to enjoy video chat,you need to grant all the permissions.","Untuk menikmati obrolan video, Anda harus memberikan semua izin.","Para que disfrutes de la diversión de videollamadas, debe otorgar todos los siguientes permisos.",,,
相机,Camera,Kamera,Cámara,,,
麦克风,Microphone,Mikrofon,Micrófono,,,
应用内通知,Notification,Pemberitahuan,Notificación,,,
位置,Position,Posisi,Localización,,,
视频通话,Video call,Panggilan video.,Videollamadas,,,
,,,,,,
,,,,,,
对方正在输入....,Other party is typing...,Pihak lain sedang mengetik...,La otra parte está escribiendo ...,,,
%s 赠送给 %s ,%s send to %s,%s kirim ke %s,%s está regalado a%s,,,
希望遇见有趣的灵魂，从这里开始开始,"Hope to meet interesting souls, starting from here",Harap bertemu orang yang menarik di sini,"Espero conocer almas interesantes, comienza aquí.",这句是个性签名,,
,,,,,,
请描述您的问题,Please describe your problem,Tolong jelaskan masalah anda,Por favor describe tu problema,,,
请留下您的联系方式,Please leave your contact information,Silahkan tinggalkan nomor ponsel anda ,Por favor deje su información de contacto.,,,
提交,Submit,Kirim ,Enviar,,,
反馈,Feedback,Umpan balik ,Realimentación,,,
移出并举报,Remove and report,Hapus dan laporkan,Eliminar e informar,,,
成为主播才能开播喔~,Become a host to start broadcasting~,Menjadi host untuk memulai siaran~,Conviértete en emisor para comenzar a transmitir ~,,,
,,,,,,
在线人数%s,Online users %s,Jumlah pengguna online %s,Número de personas en línea %s,,,
我的配对,My match,Kecocokan saya ,Mis parejas,,,
进入了房间,Enter the room,Masuk ruangan ,Entró en la habitación,,,
猜你喜欢,Guess you like,Anda mungkin juga menyukai,Adivina qué te gusta,,,
发送消息,Send message,Kirim pesan ,Enviar un mensaje,,,
请输入消息,Please enter message,Masukkan pasan ,"Por favor, introduzca un mensaje",,,
%s人参与此话题,%s participated in this topic,%s orang mengikuti topik ini ,%s personas involucradas en este tema,,,
温馨提示,Tips,Tips,Consejos,,,
确定要退出直播间？,Are you sure want to exit the live room?,Yakin keluar dari ruangan?,¿Seguro que quieres salir de la sala?,,,
直接退出,Exit directly,Langsung keluar ,Salida directa,,,
关注并退出,Follow and exit,Ikuti dan keluar ,Seguir y salir,,,
%s进入直播间,%s enter the live room,%s masuk ruangan,%s entró en la habitación,,,
我,Me,Saya ,Yo,,,
私聊,Private chat,Obrolan pribadi,Chat privado,,,
搜索历史,Search history,Sejarah pencarian,Historial de búsqueda,,,
举报用户,Report user,Laporkan pengguna,Informar al usuario,,,
关注列表,Follow list,Daftar ikuti,Lista de vigilancia,,,
编辑,Edit,Edit,Editar,,,
粉丝列表,Fans list,Daftar penggemar,Lista de fans,,,
我的钱包,My wallet,Dompet saya ,Mi cartera,,,
账单明细,Billing details,Detail Penagihan,Datos de facturación,,,
兑换金币,Exchange gold coins,Tukar koin ,Canje de monedas de oro,,,
收益记录,Income records,Rekor penghasilan,Registros de ingresos,,,
钻石余额,Diamond balance,Saldo berlian,Balance de diamantes,,,
头饰商城,Headwear Mall,Mal bingkai,Centro comercial de artículos para la cabeza,,,
使用,Use,Gunakan ,Utilice,,,
